korean,english,alt,situation,note,category
난기류가 있을 수 있으니 좌석벨트 매주세요,There may be turbulence so please fasten your seatbelt.,Keep your seatbelt on. We might hit some bumps.,기내 안내,turbulence = 난기류,여행
착륙 예정 시간이 어떻게 되나요?,What's the estimated arrival time?,When are we expected to land?,기내,estimated arrival time = 예상 도착 시간,여행
입국 목적이 뭐예요?,What is the purpose of your visit?,Why are you visiting?,입국 심사,purpose of visit = 방문 목적,여행
관광 목적이에요,I'm here for sightseeing.,I'm visiting as a tourist.,입국 심사,sightseeing = 관광 / tourist = 관광객,여행
출장으로 왔습니다,I'm here on business.,This is a business trip.,입국 심사,on business = 출장으로,여행
5일 동안 머물 예정이에요,I'm staying for five days.,My trip is five days long.,입국 심사,staying for + 기간 = ~동안 머물다,여행
호텔에서 지낼 거예요,I'll be staying at a hotel.,My accommodation is a hotel.,입국 심사,accommodation = 숙소,여행
돌아가는 항공편은 이미 예약했어요,"I already have my return flight booked.","My return ticket is confirmed.",입국 심사,return flight = 귀국편,여행
신고할 물건 없습니다,I have nothing to declare.,No items to declare.,세관 신고,declare = 세관 신고하다,여행
이건 개인 용도예요,This is for personal use.,These are just personal items.,세관 신고,personal use = 개인 사용,여행
이건 선물용이에요,These are gifts.,I'm bringing these as presents for family.,세관 신고,gifts = presents = 선물,여행
달러를 현지 화폐로 바꾸고 싶어요,I'd like to exchange dollars for local currency.,Can I convert USD to the local money?,환전,exchange = convert = 환전하다 / local currency = 현지 화폐,여행
환전 수수료가 얼마예요?,What's the exchange fee?,How much do you charge for currency exchange?,환전,exchange fee = 환전 수수료,여행
오늘 환율이 어떻게 되나요?,What's today's exchange rate?,What rate are you offering today?,환전,exchange rate = 환율,여행
소액으로 바꿔주세요,Can I get it in small bills?,Could you give me smaller denominations?,환전,small bills = 소액권 / denominations = 액면가,여행
ATM이 근처에 있나요?,Is there an ATM nearby?,Where's the nearest cash machine?,환전,ATM = cash machine = 현금인출기,여행
이 카드 여기서 쓸 수 있나요?,Can I use this card here?,Do you accept this card?,결제,accept = 사용 가능하다,여행
현금만 받나요?,Do you only accept cash?,Is this a cash-only place?,결제,cash-only = 현금만 가능한,여행
체크인하려고 하는데요 예약번호는 이거예요,"I'd like to check in. Here's my confirmation number.","Checking in please. This is my booking reference.",호텔 체크인,confirmation number = booking reference = 예약번호,여행
방이 아직 준비 안 됐나요?,Is the room not ready yet?,How much longer until the room is available?,호텔 체크인,ready = available = 준비된,여행
짐 좀 맡아주실 수 있나요? 체크인 전인데요,"Can you hold my luggage? I'm here before check-in.","Could you store my bags until the room is ready?",호텔 짐 보관,hold luggage = store bags = 짐 맡기다,여행
레이트 체크아웃 가능한가요?,Is late checkout available?,Can I check out later than usual?,호텔 체크아웃,late checkout = 늦은 퇴실,여행
방에 금고가 있나요?,Is there a safe in the room?,Does the room come with a safety deposit box?,호텔 시설,safe = safety deposit box = 금고,여행
에어컨이 안 돼요,The air conditioning isn't working.,The AC seems to be broken.,호텔 문제,air conditioning = AC = 에어컨,여행
온수가 안 나와요,There's no hot water.,The hot water isn't running.,호텔 문제,hot water = 온수,여행
방에서 이상한 소리가 나요,There's a strange noise coming from my room.,My room is making weird sounds.,호텔 문제,strange noise = 이상한 소리,여행
수건을 더 가져다 주실 수 있나요?,Could I get extra towels?,May I have more towels please?,호텔 요청,extra towels = 추가 수건,여행
베개를 하나 더 받을 수 있을까요?,Can I get an extra pillow?,Would it be possible to have another pillow?,호텔 요청,extra pillow = 추가 베개,여행
룸서비스 주문하고 싶은데요,I'd like to order room service.,Can I get something sent up to my room?,호텔 식사,room service = 룸서비스,여행
조식은 몇 시부터예요?,What time does breakfast start?,When does the breakfast buffet open?,호텔 식사,breakfast buffet = 조식 뷔페,여행
조식이 포함된 건가요?,Is breakfast included?,Does my rate include breakfast?,호텔 식사,included = 포함된,여행
방을 업그레이드할 수 있나요?,Can I upgrade my room?,Is an upgrade available?,호텔 체크인,upgrade = 업그레이드,여행
바다 뷰 방으로 바꿔주실 수 있나요?,Could I switch to an ocean view room?,Do you have any rooms with a sea view?,호텔 요청,ocean view = sea view = 바다 전망,여행
호텔 수영장은 몇 시까지 열어요?,What time does the pool close?,What are the pool hours?,호텔 시설,pool hours = 수영장 운영 시간,여행
피트니스센터는 어디에 있나요?,Where is the fitness center?,How do I get to the gym?,호텔 시설,fitness center = gym = 헬스장,여행
세탁 서비스 이용하고 싶은데요,I'd like to use the laundry service.,Is there a laundry service available?,호텔 서비스,laundry service = 세탁 서비스,여행
인근에 추천할 만한 식당 있나요?,Are there any good restaurants nearby you'd recommend?,Can you suggest a place to eat around here?,호텔 컨시어지,recommend = suggest = 추천하다,여행
콘센트가 안 맞아서 어댑터 빌릴 수 있나요?,The outlet doesn't fit. Can I borrow an adapter?,Do you have a power adapter I could use?,호텔 요청,outlet = 콘센트 / adapter = 어댑터,여행
방 청소 안 해주셔도 돼요,I don't need housekeeping today.,Please skip cleaning my room today.,호텔 요청,housekeeping = 객실 청소 서비스,여행
방 열쇠를 방에 두고 나왔어요,I locked myself out of my room.,I left my key card inside the room.,호텔 문제,locked out = 잠겨서 못 들어가다 / key card = 카드키,여행
옆방이 너무 시끄러워요,The room next door is too loud.,My neighbors are being really noisy.,호텔 문제,noisy = 시끄러운 / next door = 옆방,여행
방을 바꿔주실 수 있나요?,Could I switch to a different room?,Is it possible to change rooms?,호텔 요청,switch rooms = change rooms = 방 바꾸다,여행
체크아웃할 때 영수증 주세요,Can I get a receipt at checkout?,I'll need an itemized bill when I check out.,호텔 체크아웃,receipt = 영수증 / itemized bill = 항목별 청구서,여행
미니바 이용 안 했어요,I didn't use the minibar.,The minibar charges aren't mine.,호텔 체크아웃,minibar = 미니바,여행
2인용 테이블 있나요?,Do you have a table for two?,Is there a two-top available?,식당 입장,table for two = 2인 테이블,여행
예약 없이 들어갈 수 있나요?,Can we get in without a reservation?,Do you take walk-ins?,식당 입장,walk-in = 예약 없이 방문,여행
대기 시간이 얼마나 되나요?,How long is the wait?,What's the estimated wait time?,식당 입장,wait time = 대기 시간,여행
메뉴판 좀 주세요,Can I see the menu please?,Could we get menus?,식당 주문,menu = 메뉴판,여행
이 요리에 뭐가 들어가나요?,What's in this dish?,What are the ingredients in this?,식당 주문,ingredients = 재료,여행
이거 매운가요?,Is this spicy?,How hot is this dish?,식당 주문,spicy = hot = 매운,여행
땅콩 알레르기가 있어요,I have a peanut allergy.,I'm allergic to peanuts.,식당 알레르기,peanut allergy = 땅콩 알레르기,여행
글루텐 프리 메뉴가 있나요?,Do you have a gluten-free menu?,Are there any gluten-free options?,식당 알레르기,gluten-free = 글루텐 프리,여행
채식 메뉴가 있나요?,Do you have vegetarian options?,Is there anything on the menu for vegetarians?,식당 주문,vegetarian = 채식주의자,여행
여기 인기 메뉴가 뭐예요?,What's your most popular dish?,What do you recommend?,식당 주문,popular dish = 인기 메뉴,여행
이거 하나 더 주세요,Can I get another one of these?,I'll have one more of these please.,식당 주문,another one = 하나 더,여행
음식이 아직 안 나왔어요,Our food hasn't come out yet.,We've been waiting a while for our order.,식당 문제,come out = 나오다,여행
이거 제가 주문한 게 아닌데요,This isn't what I ordered.,I think there's a mix-up with my order.,식당 문제,mix-up = 착오/실수,여행
포장해 주실 수 있나요?,Can I get this to go?,Could you box this up for me?,식당 포장,to go = 포장 / box up = 포장하다,여행
계산서 좀 주세요,Can I get the check please?,We'd like the bill.,식당 계산,check = bill = 계산서,여행
따로따로 계산해 주세요,Can we split the bill?,We'd like separate checks please.,식당 계산,split the bill = 각자 계산,여행
카드로 계산할게요,I'll pay by card.,Can I put this on my card?,식당 계산,pay by card = 카드 결제,여행
팁은 얼마 정도 남기면 되나요?,How much should I tip?,What's the standard tip here?,식당 계산,standard tip = 보통 팁 금액. 미국은 15-20%,여행
이 음식 정말 맛있어요,This food is delicious.,This is absolutely amazing.,식당 칭찬,delicious = amazing = 맛있는,여행
디저트 메뉴 볼 수 있을까요?,Can I see the dessert menu?,What do you have for dessert?,식당 주문,dessert = 디저트/후식,여행
물 좀 더 주시겠어요?,Could I get more water?,Can we have a refill on water?,식당 요청,refill = 리필,여행
이 음식 양이 얼마나 되나요?,How big is the portion?,Is this enough for two people?,식당 주문,portion = 양/1인분,여행
어린이 메뉴가 있나요?,Do you have a kids' menu?,Is there a children's menu?,식당 주문,kids' menu = children's menu = 어린이 메뉴,여행
하이체어 있나요?,Do you have a high chair?,Could we get a booster seat?,식당 요청,high chair = booster seat = 유아용 의자,여행
테라스 자리에 앉을 수 있을까요?,Can we sit on the terrace?,Is there outdoor seating available?,식당 좌석,terrace = patio = 테라스 / outdoor seating = 야외 좌석,여행
예약 취소하고 싶은데요,I'd like to cancel my reservation.,Can I cancel my booking?,예약 취소,cancel = 취소하다,여행
