korean,english,alt,situation,note,category
SCI 논문 게재하면 졸업 요건 충족이야,"If you publish in an SCI journal, you meet the graduation requirement.",Getting published in an SCI journal fulfills the degree requirement.,논문 게재,SCI journal = SCI급 학술지 / fulfill = 충족하다,학습
영어 에세이 쓸 때 구조가 중요해,"When writing an English essay, structure is key.","For English essays, having a clear structure matters most.",영작문,structure = 구조 / key = 핵심적인,학습
연구 참여 경험이 대학원 입시에 유리해,Research experience gives you an edge in grad school admissions.,Having lab experience helps when applying to graduate programs.,대학원 입시,edge = 유리함 / lab experience = 연구 경험,학습
학교 앞 독서실에서 밤새 공부했어,I studied all night at the study room near school.,I pulled an all-nighter at the reading room by campus.,독서실,study room = reading room = 독서실,학습
IELTS랑 토플 중에 뭐가 더 쉬워?,Which is easier—IELTS or TOEFL?,Between IELTS and TOEFL which one is less difficult?,영어 시험,IELTS = International English Language Testing System,학습
교수님이 추가 점수 기회를 줬어,The professor offered extra credit opportunities.,We got a chance for bonus points from the professor.,추가 점수,extra credit = bonus points = 추가 점수,학습
학생증 분실해서 재발급 받아야 해,"I lost my student ID, so I need to get it reissued.",I have to get a replacement student ID card.,학생증,student ID = 학생증 / reissue = replacement = 재발급,학습
논문 주제 바꿀까 고민 중이야,I'm debating whether to change my thesis topic.,I'm on the fence about switching my research topic.,논문 고민,on the fence = 결정을 못 하는 / debate = 고민하다,학습
어학당에서 한국어 배우는 외국인 친구 사귀었어,I made a friend who's learning Korean at a language institute.,I befriended an international student from the Korean language school.,어학당,language institute = 어학당,학습
암기 카드 만들어서 지하철에서 외워,"I make flashcards and memorize them on the subway.","I study my flashcards during my commute on the train.",암기법,flashcard = 암기 카드,학습
이번 시험 커브 줬으면 좋겠다,I hope they grade on a curve for this exam.,I'm praying for a curve on this test.,시험 기대,grade on a curve = 커브를 주다 (상대 평가로 조정),학습
공부 타이머 앱 쓰면 집중 시간 늘어,Using a study timer app increases your focus time.,A focus timer helps you study for longer stretches.,집중 도구,study timer = focus timer = 공부 타이머,학습
졸업식 때 부모님 초대하고 싶어,I want to invite my parents to the graduation ceremony.,I'd love to have my family at commencement.,졸업식,graduation ceremony = commencement = 졸업식,학습
방학 동안 인턴 경험 쌓아야 해,I need to gain internship experience during the break.,I should do an internship over summer break.,인턴,gain experience = 경험을 쌓다 / internship = 인턴십,학습
공부 환경이 중요해 깨끗한 책상에서 해,Study environment matters. Keep your desk clean.,A tidy workspace helps you focus better.,공부 환경,study environment = 공부 환경 / tidy = 깨끗한,학습
영어 말하기 시험이 제일 떨려,"The English speaking test makes me the most nervous.","I get the most anxious about the oral English exam.",말하기 시험,speaking test = oral exam = 말하기 시험,학습
대학원 세미나에서 논문 리뷰 발표해야 해,I have to present a paper review at the graduate seminar.,I need to give a literature review talk at our grad seminar.,세미나 발표,paper review = literature review = 논문 리뷰,학습
공부 브이로그 보면 자극 받아,Watching study vlogs motivates me.,Study vlogs on YouTube give me motivation.,공부 자극,study vlog = 공부 브이로그 / motivate = 자극하다,학습
문제 유형별로 정리하면 효율적이야,Organizing problems by type is efficient.,Categorizing questions by pattern makes studying more effective.,정리법,categorize = organize = 분류하다/정리하다,학습
유학 갈 때 보험 꼭 들어야 해,"When studying abroad, you must get insurance.","Make sure to get health insurance before going overseas.",유학 보험,insurance = 보험 / health insurance = 건강 보험,학습
선배한테 족보 구했는데 이번엔 안 통했어,"I got past exams from a senior, but they didn't help this time.",The old test papers I got didn't match this year's exam at all.,족보,past exams = 기출문제/족보,학습
교수님 논문 지도가 체계적이어서 좋아,I appreciate how systematic my professor's thesis guidance is.,My advisor's thesis supervision is well-organized.,논문 지도,systematic = well-organized = 체계적인 / guidance = supervision = 지도,학습
시험 때 부정행위 적발 시스템이 강화됐대,They've tightened the cheating detection system for exams.,Anti-cheating measures have been strengthened for tests.,부정행위,cheating detection = 부정행위 적발 / tighten = strengthen = 강화하다,학습
전공 수업 원서로 배우는 게 힘들어,"Studying major courses with English textbooks is tough.","Taking core classes with foreign-language textbooks is challenging.",원서 수업,textbook = 교재/원서 / core class = 전공 수업,학습
학습 장애가 있으면 학교에서 지원받을 수 있어,"If you have a learning disability, you can get support from school.","Schools offer accommodations for students with learning difficulties.",학습 장애,learning disability = 학습 장애 / accommodations = 지원/편의,학습
토론 수업에서 적극적으로 참여해야 점수가 높아,"In discussion classes, active participation earns you better grades.",You need to speak up in seminar-style classes to score well.,토론 참여,active participation = 적극적 참여 / speak up = 발언하다,학습
시험 전에 기출 문제 패턴을 분석해봐,Analyze the pattern of past exam questions before the test.,Look at trends in previous test questions to prepare.,시험 준비,analyze patterns = 패턴을 분석하다,학습
학원비가 매달 부담돼,The monthly academy fees are a financial burden.,Paying for cram school every month is straining my budget.,학원비,academy fees = 학원비 / financial burden = 경제적 부담,학습
영어 작문에서 주어-동사 일치가 중요해,"In English writing, subject-verb agreement is crucial.","Make sure your subjects and verbs agree in your English essays.",영문법,subject-verb agreement = 주어-동사 일치,학습
공부하다 너무 지치면 산책이라도 해,"If studying wears you out, at least go for a walk.","When you're burnt out from studying, take a walk to refresh.",휴식,wear out = burn out = 지치다 / refresh = 기분 전환하다,학습
학교 교육과 실무가 너무 달라,School education and actual work are so different.,What they teach in school and what you do on the job are worlds apart.,이론과 실무,worlds apart = 완전히 다른 / actual work = 실무,학습
MOOC에서 하버드 수업도 무료로 들을 수 있어,You can take Harvard courses for free on MOOC platforms.,MOOCs let you access Ivy League classes at no cost.,MOOC 활용,Ivy League = 아이비리그 / at no cost = 무료로,학습
영어 일기 쓰다가 문법 틀려도 괜찮아,"It's okay to make grammar mistakes in your English diary.","Don't worry about perfect grammar when journaling in English.",영어 일기,don't worry about = ~에 대해 걱정하지 마,학습
