korean,english,alt,situation,note,category
수업 시간에 노트북으로 필기해도 되나요?,Is it okay to take notes on a laptop during class?,Can I use my laptop for note-taking in class?,필기 방법,take notes = 필기하다 / laptop = 노트북,학습
학교 체육관에서 운동하고 오면 공부가 더 잘 돼,"After working out at the school gym, I study better.",Exercise at the campus gym helps me focus on my studies.,운동과 공부,work out = exercise = 운동하다 / campus gym = 학교 체육관,학습
이번 학기 성적 장학금 받을 수 있을 것 같아,"I think I can get a merit scholarship this semester.","I might qualify for an academic scholarship this term.",장학금,merit scholarship = academic scholarship = 성적 장학금,학습
자소서 쓰기가 시험보다 더 어렵다,Writing a personal statement is harder than taking an exam.,I find personal essays more difficult than any test.,자소서,personal statement = personal essay = 자기소개서,학습
해외 인턴십 경험이 유학 지원에 도움 돼,International internship experience helps with study abroad applications.,Overseas work experience strengthens your application for studying abroad.,유학 지원,international internship = 해외 인턴십 / strengthen = 강화하다,학습
공부에 집중이 안 되면 명상 해봐,"If you can't focus on studying, try meditation.","When concentration is low, meditation can help reset your mind.",집중력,meditation = 명상 / reset your mind = 머리를 리셋하다,학습
학위를 따는 것만이 성공은 아니야,Getting a degree isn't the only path to success.,A diploma doesn't define your success.,가치관,path to success = 성공의 길 / define = 정의하다,학습
이번 달 안에 논문 초안 완성해야 해,I need to finish the first draft of my thesis by the end of this month.,My paper's first draft is due within the month.,논문 작성,first draft = 초안 / due = 마감인,학습
영어 회화 실력 늘리려면 실전이 중요해,"To improve your English speaking skills, real-life practice matters.",Practical experience is key to improving conversational English.,회화 연습,real-life practice = practical experience = 실전 경험,학습
대학에서 교환학생 프로그램이 다양해,The university offers various exchange student programs.,There are lots of exchange opportunities at this school.,교환학생,exchange student program = 교환학생 프로그램,학습
수업 끝나고 복습 안 하면 바로 까먹어,"If you don't review after class, you forget everything right away.",Skipping post-class review means the material vanishes from your brain.,복습,post-class review = 수업 후 복습 / vanish = 사라지다,학습
공부 스트레스 풀 때 뭐 해?,What do you do to relieve study stress?,How do you blow off steam from studying?,스트레스 해소,relieve stress = blow off steam = 스트레스를 풀다,학습
이거 어디서 배웠어? 되게 잘한다,Where did you learn this? You're really good at it.,How did you pick this up? You're great at it.,칭찬,pick up = 배우다/익히다,학습
학교 게시판에 장학금 공고 올라왔어,A scholarship announcement was posted on the school bulletin board.,There's a scholarship listing on the campus notice board.,장학금 공고,bulletin board = notice board = 게시판 / announcement = listing = 공고,학습
유학 가기 전에 현지 정보 충분히 조사해,Research your destination thoroughly before going to study abroad.,Do your homework on the country before heading overseas.,유학 준비,do your homework = 충분히 조사하다 / destination = 목적지,학습
학교 수업만으로는 부족해서 학원도 다녀,"School classes aren't enough, so I go to a cram school too.","Classes alone don't cut it, so I supplement with a private academy.",사교육,don't cut it = 충분하지 않다 / supplement = 보충하다,학습
동시통역사가 꿈이라 통역 연습 열심히 해,"My dream is to be a simultaneous interpreter, so I practice interpreting hard.",I'm training to become a conference interpreter.,통역,simultaneous interpreter = 동시통역사,학습
학교에서 제공하는 무료 튜터링 이용해봐,Take advantage of the free tutoring the school offers.,Use the complimentary tutoring services on campus.,무료 튜터링,take advantage of = 활용하다 / complimentary = 무료의,학습
시험 치고 나서 자기 채점하면 멘탈 나가,Self-grading after the exam destroys my mental health.,Checking my own answers after a test wrecks my nerves.,자기 채점,self-grading = 자기 채점 / wreck = 망치다,학습
어학연수 갈 때 에이전시 통해서 갔어,I went through an agency for my language study abroad.,I used a study abroad agency to arrange my language program.,어학연수,agency = 에이전시 / arrange = 준비하다,학습
수능 영어 1등급 받고 싶어,"I want to get a top grade in English on the CSAT.","My goal is to score the highest tier in English on the college entrance exam.",수능 영어,top grade = highest tier = 1등급,학습
연구 논문에서 가설 검증이 핵심이야,Hypothesis testing is the core of a research paper.,The key part of any study is verifying the hypothesis.,연구,hypothesis testing = 가설 검증 / core = key = 핵심,학습
학습 커뮤니티에 가입하면 정보 공유가 쉬워,"If you join a study community, sharing information becomes easy.","Being part of a learning community makes resource-sharing effortless.",학습 커뮤니티,learning community = 학습 커뮤니티 / resource-sharing = 정보/자료 공유,학습
졸업 작품 전시회 준비하느라 바빠,I'm busy preparing for the graduation exhibition.,Setting up the senior showcase is keeping me swamped.,졸업 전시,graduation exhibition = senior showcase = 졸업 전시회,학습
영어 문장을 통으로 외우면 패턴이 보여,"If you memorize whole English sentences, you start to see patterns.",Learning full sentences helps you recognize grammar patterns naturally.,영어 학습,memorize whole sentences = 문장을 통으로 외우다,학습
이번 주 세미나 주제가 흥미로워,This week's seminar topic is really interesting.,The subject of this week's seminar caught my attention.,세미나,caught my attention = 관심을 끌다,학습
학습에 투자하는 돈은 아깝지 않아,Money spent on education is never wasted.,Investing in learning always pays off.,자기투자,investing in learning = 학습에 투자하는 것 / pays off = 보상이 있다,학습
교수님이 레퍼런스 자료를 많이 공유해줘서 좋아,The professor shares a lot of reference materials which is great.,I like that our prof provides plenty of supplementary resources.,자료 공유,reference materials = supplementary resources = 참고 자료,학습
영어 프레젠테이션 연습을 많이 해야겠다,I need to practice English presentations more.,I should rehearse presenting in English a lot more.,발표 연습,practice = rehearse = 연습하다,학습
도서관 스터디룸 예약했어?,Did you reserve a study room at the library?,Have you booked a library study room?,스터디룸,reserve = book = 예약하다 / study room = 스터디룸,학습
주입식 교육보다 토론식 교육이 효과적이야,"Discussion-based education is more effective than rote learning.","Active learning through debate beats passive lecture-style teaching.",교육 방식,rote learning = 주입식 교육 / discussion-based = 토론식,학습
